"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","POVERTYGAP","TOT","RT","A","2012",0.271,
"AUS","POVERTYGAP","TOT","RT","A","2014",0.278,
"AUS","POVERTYGAP","TOT","RT","A","2016",0.287,
"AUS","POVERTYGAP","TOT","RT","A","2018",0.297,
"AUS","POVERTYGAP","18_65","RT","A","2012",0.323,
"AUS","POVERTYGAP","18_65","RT","A","2014",0.328,
"AUS","POVERTYGAP","18_65","RT","A","2016",0.348,
"AUS","POVERTYGAP","18_65","RT","A","2018",0.343,
"AUT","POVERTYGAP","TOT","RT","A","2007",0.28,
"AUT","POVERTYGAP","TOT","RT","A","2008",0.302,
"AUT","POVERTYGAP","TOT","RT","A","2009",0.328,
"AUT","POVERTYGAP","TOT","RT","A","2010",0.297,
"AUT","POVERTYGAP","TOT","RT","A","2011",0.327,
"AUT","POVERTYGAP","TOT","RT","A","2012",0.335,
"AUT","POVERTYGAP","TOT","RT","A","2013",0.281,
"AUT","POVERTYGAP","TOT","RT","A","2014",0.278,
"AUT","POVERTYGAP","TOT","RT","A","2015",0.335,
"AUT","POVERTYGAP","TOT","RT","A","2016",0.353,
"AUT","POVERTYGAP","TOT","RT","A","2017",0.29,
"AUT","POVERTYGAP","18_65","RT","A","2007",0.284,
"AUT","POVERTYGAP","18_65","RT","A","2008",0.321,
"AUT","POVERTYGAP","18_65","RT","A","2009",0.333,
"AUT","POVERTYGAP","18_65","RT","A","2010",0.313,
"AUT","POVERTYGAP","18_65","RT","A","2011",0.341,
"AUT","POVERTYGAP","18_65","RT","A","2012",0.331,
"AUT","POVERTYGAP","18_65","RT","A","2013",0.288,
"AUT","POVERTYGAP","18_65","RT","A","2014",0.287,
"AUT","POVERTYGAP","18_65","RT","A","2015",0.334,
"AUT","POVERTYGAP","18_65","RT","A","2016",0.363,
"AUT","POVERTYGAP","18_65","RT","A","2017",0.299,
"BEL","POVERTYGAP","TOT","RT","A","2004",0.205,
"BEL","POVERTYGAP","TOT","RT","A","2005",0.225,
"BEL","POVERTYGAP","TOT","RT","A","2006",0.226,
"BEL","POVERTYGAP","TOT","RT","A","2007",0.233,
"BEL","POVERTYGAP","TOT","RT","A","2008",0.22,
"BEL","POVERTYGAP","TOT","RT","A","2009",0.236,
"BEL","POVERTYGAP","TOT","RT","A","2010",0.228,
"BEL","POVERTYGAP","TOT","RT","A","2011",0.247,
"BEL","POVERTYGAP","TOT","RT","A","2012",0.224,
"BEL","POVERTYGAP","TOT","RT","A","2013",0.223,
"BEL","POVERTYGAP","TOT","RT","A","2014",0.217,
"BEL","POVERTYGAP","TOT","RT","A","2015",0.214,
"BEL","POVERTYGAP","TOT","RT","A","2016",0.216,
"BEL","POVERTYGAP","TOT","RT","A","2017",0.217,
"BEL","POVERTYGAP","18_65","RT","A","2004",0.229,
"BEL","POVERTYGAP","18_65","RT","A","2005",0.255,
"BEL","POVERTYGAP","18_65","RT","A","2006",0.251,
"BEL","POVERTYGAP","18_65","RT","A","2007",0.26,
"BEL","POVERTYGAP","18_65","RT","A","2008",0.254,
"BEL","POVERTYGAP","18_65","RT","A","2009",0.25,
"BEL","POVERTYGAP","18_65","RT","A","2010",0.254,
"BEL","POVERTYGAP","18_65","RT","A","2011",0.249,
"BEL","POVERTYGAP","18_65","RT","A","2012",0.242,
"BEL","POVERTYGAP","18_65","RT","A","2013",0.247,
"BEL","POVERTYGAP","18_65","RT","A","2014",0.239,
"BEL","POVERTYGAP","18_65","RT","A","2015",0.236,
"BEL","POVERTYGAP","18_65","RT","A","2016",0.232,
"BEL","POVERTYGAP","18_65","RT","A","2017",0.231,
"CAN","POVERTYGAP","TOT","RT","A","1976",0.324,
"CAN","POVERTYGAP","TOT","RT","A","1977",0.349,
"CAN","POVERTYGAP","TOT","RT","A","1978",0.33,
"CAN","POVERTYGAP","TOT","RT","A","1979",0.335,
"CAN","POVERTYGAP","TOT","RT","A","1980",0.325,
"CAN","POVERTYGAP","TOT","RT","A","1981",0.313,
"CAN","POVERTYGAP","TOT","RT","A","1982",0.307,
"CAN","POVERTYGAP","TOT","RT","A","1983",0.299,
"CAN","POVERTYGAP","TOT","RT","A","1984",0.322,
"CAN","POVERTYGAP","TOT","RT","A","1985",0.314,
"CAN","POVERTYGAP","TOT","RT","A","1986",0.307,
"CAN","POVERTYGAP","TOT","RT","A","1987",0.3,
"CAN","POVERTYGAP","TOT","RT","A","1988",0.296,
"CAN","POVERTYGAP","TOT","RT","A","1989",0.292,
"CAN","POVERTYGAP","TOT","RT","A","1990",0.301,
"CAN","POVERTYGAP","TOT","RT","A","1991",0.3,
"CAN","POVERTYGAP","TOT","RT","A","1992",0.304,
"CAN","POVERTYGAP","TOT","RT","A","1993",0.281,
"CAN","POVERTYGAP","TOT","RT","A","1994",0.294,
"CAN","POVERTYGAP","TOT","RT","A","1995",0.293,
"CAN","POVERTYGAP","TOT","RT","A","1996",0.301,
"CAN","POVERTYGAP","TOT","RT","A","1997",0.311,
"CAN","POVERTYGAP","TOT","RT","A","1998",0.307,
"CAN","POVERTYGAP","TOT","RT","A","1999",0.32,
"CAN","POVERTYGAP","TOT","RT","A","2000",0.306,
"CAN","POVERTYGAP","TOT","RT","A","2001",0.302,
"CAN","POVERTYGAP","TOT","RT","A","2002",0.302,
"CAN","POVERTYGAP","TOT","RT","A","2003",0.301,
"CAN","POVERTYGAP","TOT","RT","A","2004",0.298,
"CAN","POVERTYGAP","TOT","RT","A","2005",0.309,
"CAN","POVERTYGAP","TOT","RT","A","2006",0.3,
"CAN","POVERTYGAP","TOT","RT","A","2007",0.298,
"CAN","POVERTYGAP","TOT","RT","A","2008",0.304,
"CAN","POVERTYGAP","TOT","RT","A","2009",0.302,
"CAN","POVERTYGAP","TOT","RT","A","2010",0.291,
"CAN","POVERTYGAP","TOT","RT","A","2011",0.306,
"CAN","POVERTYGAP","TOT","RT","A","2012",0.317,
"CAN","POVERTYGAP","TOT","RT","A","2013",0.325,
"CAN","POVERTYGAP","TOT","RT","A","2014",0.312,
"CAN","POVERTYGAP","TOT","RT","A","2015",0.306,
"CAN","POVERTYGAP","TOT","RT","A","2016",0.304,
"CAN","POVERTYGAP","TOT","RT","A","2017",0.305,
"CAN","POVERTYGAP","18_65","RT","A","1976",0.355,
"CAN","POVERTYGAP","18_65","RT","A","1977",0.372,
"CAN","POVERTYGAP","18_65","RT","A","1978",0.353,
"CAN","POVERTYGAP","18_65","RT","A","1979",0.36,
"CAN","POVERTYGAP","18_65","RT","A","1980",0.362,
"CAN","POVERTYGAP","18_65","RT","A","1981",0.34,
"CAN","POVERTYGAP","18_65","RT","A","1982",0.337,
"CAN","POVERTYGAP","18_65","RT","A","1983",0.327,
"CAN","POVERTYGAP","18_65","RT","A","1984",0.345,
"CAN","POVERTYGAP","18_65","RT","A","1985",0.336,
"CAN","POVERTYGAP","18_65","RT","A","1986",0.326,
"CAN","POVERTYGAP","18_65","RT","A","1987",0.319,
"CAN","POVERTYGAP","18_65","RT","A","1988",0.321,
"CAN","POVERTYGAP","18_65","RT","A","1989",0.319,
"CAN","POVERTYGAP","18_65","RT","A","1990",0.322,
"CAN","POVERTYGAP","18_65","RT","A","1991",0.317,
"CAN","POVERTYGAP","18_65","RT","A","1992",0.322,
"CAN","POVERTYGAP","18_65","RT","A","1993",0.3,
"CAN","POVERTYGAP","18_65","RT","A","1994",0.31,
"CAN","POVERTYGAP","18_65","RT","A","1995",0.311,
"CAN","POVERTYGAP","18_65","RT","A","1996",0.321,
"CAN","POVERTYGAP","18_65","RT","A","1997",0.33,
"CAN","POVERTYGAP","18_65","RT","A","1998",0.337,
"CAN","POVERTYGAP","18_65","RT","A","1999",0.354,
"CAN","POVERTYGAP","18_65","RT","A","2000",0.341,
"CAN","POVERTYGAP","18_65","RT","A","2001",0.329,
"CAN","POVERTYGAP","18_65","RT","A","2002",0.331,
"CAN","POVERTYGAP","18_65","RT","A","2003",0.328,
"CAN","POVERTYGAP","18_65","RT","A","2004",0.329,
"CAN","POVERTYGAP","18_65","RT","A","2005",0.341,
"CAN","POVERTYGAP","18_65","RT","A","2006",0.329,
"CAN","POVERTYGAP","18_65","RT","A","2007",0.332,
"CAN","POVERTYGAP","18_65","RT","A","2008",0.34,
"CAN","POVERTYGAP","18_65","RT","A","2009",0.336,
"CAN","POVERTYGAP","18_65","RT","A","2010",0.331,
"CAN","POVERTYGAP","18_65","RT","A","2011",0.344,
"CAN","POVERTYGAP","18_65","RT","A","2012",0.358,
"CAN","POVERTYGAP","18_65","RT","A","2013",0.372,
"CAN","POVERTYGAP","18_65","RT","A","2014",0.354,
"CAN","POVERTYGAP","18_65","RT","A","2015",0.349,
"CAN","POVERTYGAP","18_65","RT","A","2016",0.353,
"CAN","POVERTYGAP","18_65","RT","A","2017",0.361,
"CZE","POVERTYGAP","TOT","RT","A","2004",0.231,
"CZE","POVERTYGAP","TOT","RT","A","2005",0.202,
"CZE","POVERTYGAP","TOT","RT","A","2006",0.223,
"CZE","POVERTYGAP","TOT","RT","A","2007",0.231,
"CZE","POVERTYGAP","TOT","RT","A","2008",0.227,
"CZE","POVERTYGAP","TOT","RT","A","2009",0.245,
"CZE","POVERTYGAP","TOT","RT","A","2010",0.237,
"CZE","POVERTYGAP","TOT","RT","A","2011",0.239,
"CZE","POVERTYGAP","TOT","RT","A","2012",0.248,
"CZE","POVERTYGAP","TOT","RT","A","2013",0.217,
"CZE","POVERTYGAP","TOT","RT","A","2014",0.236,
"CZE","POVERTYGAP","TOT","RT","A","2015",0.214,
"CZE","POVERTYGAP","TOT","RT","A","2016",0.236,
"CZE","POVERTYGAP","TOT","RT","A","2017",0.218,
"CZE","POVERTYGAP","18_65","RT","A","2004",0.247,
"CZE","POVERTYGAP","18_65","RT","A","2005",0.211,
"CZE","POVERTYGAP","18_65","RT","A","2006",0.237,
"CZE","POVERTYGAP","18_65","RT","A","2007",0.24,
"CZE","POVERTYGAP","18_65","RT","A","2008",0.246,
"CZE","POVERTYGAP","18_65","RT","A","2009",0.248,
"CZE","POVERTYGAP","18_65","RT","A","2010",0.248,
"CZE","POVERTYGAP","18_65","RT","A","2011",0.252,
"CZE","POVERTYGAP","18_65","RT","A","2012",0.261,
"CZE","POVERTYGAP","18_65","RT","A","2013",0.22,
"CZE","POVERTYGAP","18_65","RT","A","2014",0.25,
"CZE","POVERTYGAP","18_65","RT","A","2015",0.224,
"CZE","POVERTYGAP","18_65","RT","A","2016",0.247,
"CZE","POVERTYGAP","18_65","RT","A","2017",0.244,
"DNK","POVERTYGAP","TOT","RT","A","2011",0.294,
"DNK","POVERTYGAP","TOT","RT","A","2012",0.305,
"DNK","POVERTYGAP","TOT","RT","A","2013",0.308,
"DNK","POVERTYGAP","TOT","RT","A","2014",0.307,
"DNK","POVERTYGAP","TOT","RT","A","2015",0.31,
"DNK","POVERTYGAP","TOT","RT","A","2016",0.299,
"DNK","POVERTYGAP","18_65","RT","A","2011",0.351,
"DNK","POVERTYGAP","18_65","RT","A","2012",0.353,
"DNK","POVERTYGAP","18_65","RT","A","2013",0.352,
"DNK","POVERTYGAP","18_65","RT","A","2014",0.343,
"DNK","POVERTYGAP","18_65","RT","A","2015",0.345,
"DNK","POVERTYGAP","18_65","RT","A","2016",0.338,
"FIN","POVERTYGAP","TOT","RT","A","1987",0.257,
"FIN","POVERTYGAP","TOT","RT","A","1988",0.228,
"FIN","POVERTYGAP","TOT","RT","A","1989",0.209,
"FIN","POVERTYGAP","TOT","RT","A","1990",0.209,
"FIN","POVERTYGAP","TOT","RT","A","1991",0.238,
"FIN","POVERTYGAP","TOT","RT","A","1992",0.232,
"FIN","POVERTYGAP","TOT","RT","A","1993",0.258,
"FIN","POVERTYGAP","TOT","RT","A","1994",0.218,
"FIN","POVERTYGAP","TOT","RT","A","1995",0.218,
"FIN","POVERTYGAP","TOT","RT","A","1996",0.215,
"FIN","POVERTYGAP","TOT","RT","A","1997",0.224,
"FIN","POVERTYGAP","TOT","RT","A","1998",0.223,
"FIN","POVERTYGAP","TOT","RT","A","1999",0.222,
"FIN","POVERTYGAP","TOT","RT","A","2000",0.218,
"FIN","POVERTYGAP","TOT","RT","A","2001",0.221,
"FIN","POVERTYGAP","TOT","RT","A","2002",0.218,
"FIN","POVERTYGAP","TOT","RT","A","2003",0.229,
"FIN","POVERTYGAP","TOT","RT","A","2004",0.208,
"FIN","POVERTYGAP","TOT","RT","A","2005",0.209,
"FIN","POVERTYGAP","TOT","RT","A","2006",0.206,
"FIN","POVERTYGAP","TOT","RT","A","2007",0.206,
"FIN","POVERTYGAP","TOT","RT","A","2008",0.209,
"FIN","POVERTYGAP","TOT","RT","A","2009",0.208,
"FIN","POVERTYGAP","TOT","RT","A","2010",0.217,
"FIN","POVERTYGAP","TOT","RT","A","2011",0.208,
"FIN","POVERTYGAP","TOT","RT","A","2012",0.226,
"FIN","POVERTYGAP","TOT","RT","A","2013",0.21,
"FIN","POVERTYGAP","TOT","RT","A","2014",0.213,
"FIN","POVERTYGAP","TOT","RT","A","2015",0.223,
"FIN","POVERTYGAP","TOT","RT","A","2016",0.225,
"FIN","POVERTYGAP","TOT","RT","A","2017",0.21,
"FIN","POVERTYGAP","18_65","RT","A","1987",0.304,
"FIN","POVERTYGAP","18_65","RT","A","1988",0.274,
"FIN","POVERTYGAP","18_65","RT","A","1989",0.245,
"FIN","POVERTYGAP","18_65","RT","A","1990",0.248,
"FIN","POVERTYGAP","18_65","RT","A","1991",0.277,
"FIN","POVERTYGAP","18_65","RT","A","1992",0.268,
"FIN","POVERTYGAP","18_65","RT","A","1993",0.287,
"FIN","POVERTYGAP","18_65","RT","A","1994",0.232,
"FIN","POVERTYGAP","18_65","RT","A","1995",0.239,
"FIN","POVERTYGAP","18_65","RT","A","1996",0.24,
"FIN","POVERTYGAP","18_65","RT","A","1997",0.248,
"FIN","POVERTYGAP","18_65","RT","A","1998",0.252,
"FIN","POVERTYGAP","18_65","RT","A","1999",0.245,
"FIN","POVERTYGAP","18_65","RT","A","2000",0.242,
"FIN","POVERTYGAP","18_65","RT","A","2001",0.252,
"FIN","POVERTYGAP","18_65","RT","A","2002",0.252,
"FIN","POVERTYGAP","18_65","RT","A","2003",0.26,
"FIN","POVERTYGAP","18_65","RT","A","2004",0.239,
"FIN","POVERTYGAP","18_65","RT","A","2005",0.242,
"FIN","POVERTYGAP","18_65","RT","A","2006",0.237,
"FIN","POVERTYGAP","18_65","RT","A","2007",0.243,
"FIN","POVERTYGAP","18_65","RT","A","2008",0.246,
"FIN","POVERTYGAP","18_65","RT","A","2009",0.245,
"FIN","POVERTYGAP","18_65","RT","A","2010",0.253,
"FIN","POVERTYGAP","18_65","RT","A","2011",0.244,
"FIN","POVERTYGAP","18_65","RT","A","2012",0.265,
"FIN","POVERTYGAP","18_65","RT","A","2013",0.244,
"FIN","POVERTYGAP","18_65","RT","A","2014",0.244,
"FIN","POVERTYGAP","18_65","RT","A","2015",0.255,
"FIN","POVERTYGAP","18_65","RT","A","2016",0.255,
"FIN","POVERTYGAP","18_65","RT","A","2017",0.238,
"FRA","POVERTYGAP","TOT","RT","A","2012",0.262,
"FRA","POVERTYGAP","TOT","RT","A","2013",0.244,
"FRA","POVERTYGAP","TOT","RT","A","2014",0.257,
"FRA","POVERTYGAP","TOT","RT","A","2015",0.238,
"FRA","POVERTYGAP","TOT","RT","A","2016",0.239,
"FRA","POVERTYGAP","TOT","RT","A","2017",0.253,
"FRA","POVERTYGAP","18_65","RT","A","2012",0.286,
"FRA","POVERTYGAP","18_65","RT","A","2013",0.27,
"FRA","POVERTYGAP","18_65","RT","A","2014",0.286,
"FRA","POVERTYGAP","18_65","RT","A","2015",0.265,
"FRA","POVERTYGAP","18_65","RT","A","2016",0.27,
"FRA","POVERTYGAP","18_65","RT","A","2017",0.281,
"DEU","POVERTYGAP","TOT","RT","A","2008",0.237,
"DEU","POVERTYGAP","TOT","RT","A","2011",0.236,
"DEU","POVERTYGAP","TOT","RT","A","2012",0.218,
"DEU","POVERTYGAP","TOT","RT","A","2013",0.227,
"DEU","POVERTYGAP","TOT","RT","A","2014",0.257,
"DEU","POVERTYGAP","TOT","RT","A","2015",0.256,
"DEU","POVERTYGAP","TOT","RT","A","2016",0.265,
"DEU","POVERTYGAP","TOT","RT","A","2017",0.251,
"DEU","POVERTYGAP","18_65","RT","A","2008",0.254,
"DEU","POVERTYGAP","18_65","RT","A","2011",0.256,
"DEU","POVERTYGAP","18_65","RT","A","2012",0.238,
"DEU","POVERTYGAP","18_65","RT","A","2013",0.242,
"DEU","POVERTYGAP","18_65","RT","A","2014",0.291,
"DEU","POVERTYGAP","18_65","RT","A","2015",0.288,
"DEU","POVERTYGAP","18_65","RT","A","2016",0.291,
"DEU","POVERTYGAP","18_65","RT","A","2017",0.283,
"GRC","POVERTYGAP","TOT","RT","A","2004",0.309,
"GRC","POVERTYGAP","TOT","RT","A","2005",0.292,
"GRC","POVERTYGAP","TOT","RT","A","2006",0.316,
"GRC","POVERTYGAP","TOT","RT","A","2007",0.31,
"GRC","POVERTYGAP","TOT","RT","A","2008",0.297,
"GRC","POVERTYGAP","TOT","RT","A","2009",0.304,
"GRC","POVERTYGAP","TOT","RT","A","2010",0.343,
"GRC","POVERTYGAP","TOT","RT","A","2011",0.395,
"GRC","POVERTYGAP","TOT","RT","A","2012",0.387,
"GRC","POVERTYGAP","TOT","RT","A","2013",0.347,
"GRC","POVERTYGAP","TOT","RT","A","2014",0.389,
"GRC","POVERTYGAP","TOT","RT","A","2015",0.379,
"GRC","POVERTYGAP","TOT","RT","A","2016",0.353,
"GRC","POVERTYGAP","TOT","RT","A","2017",0.336,
"GRC","POVERTYGAP","18_65","RT","A","2004",0.33,
"GRC","POVERTYGAP","18_65","RT","A","2005",0.305,
"GRC","POVERTYGAP","18_65","RT","A","2006",0.337,
"GRC","POVERTYGAP","18_65","RT","A","2007",0.335,
"GRC","POVERTYGAP","18_65","RT","A","2008",0.329,
"GRC","POVERTYGAP","18_65","RT","A","2009",0.327,
"GRC","POVERTYGAP","18_65","RT","A","2010",0.374,
"GRC","POVERTYGAP","18_65","RT","A","2011",0.421,
"GRC","POVERTYGAP","18_65","RT","A","2012",0.395,
"GRC","POVERTYGAP","18_65","RT","A","2013",0.36,
"GRC","POVERTYGAP","18_65","RT","A","2014",0.414,
"GRC","POVERTYGAP","18_65","RT","A","2015",0.405,
"GRC","POVERTYGAP","18_65","RT","A","2016",0.371,
"GRC","POVERTYGAP","18_65","RT","A","2017",0.359,
"HUN","POVERTYGAP","TOT","RT","A","2006",0.231,
"HUN","POVERTYGAP","TOT","RT","A","2007",0.226,
"HUN","POVERTYGAP","TOT","RT","A","2008",0.198,
"HUN","POVERTYGAP","TOT","RT","A","2009",0.191,
"HUN","POVERTYGAP","TOT","RT","A","2010",0.199,
"HUN","POVERTYGAP","TOT","RT","A","2011",0.219,
"HUN","POVERTYGAP","TOT","RT","A","2012",0.25,
"HUN","POVERTYGAP","TOT","RT","A","2013",0.234,
"HUN","POVERTYGAP","TOT","RT","A","2014",0.291,
"HUN","POVERTYGAP","TOT","RT","A","2015",0.327,
"HUN","POVERTYGAP","TOT","RT","A","2016",0.426,
"HUN","POVERTYGAP","TOT","RT","A","2017",0.349,
"HUN","POVERTYGAP","18_65","RT","A","2006",0.252,
"HUN","POVERTYGAP","18_65","RT","A","2007",0.247,
"HUN","POVERTYGAP","18_65","RT","A","2008",0.213,
"HUN","POVERTYGAP","18_65","RT","A","2009",0.204,
"HUN","POVERTYGAP","18_65","RT","A","2010",0.219,
"HUN","POVERTYGAP","18_65","RT","A","2011",0.238,
"HUN","POVERTYGAP","18_65","RT","A","2012",0.27,
"HUN","POVERTYGAP","18_65","RT","A","2013",0.247,
"HUN","POVERTYGAP","18_65","RT","A","2014",0.302,
"HUN","POVERTYGAP","18_65","RT","A","2015",0.347,
"HUN","POVERTYGAP","18_65","RT","A","2016",0.45,
"HUN","POVERTYGAP","18_65","RT","A","2017",0.363,
"ISL","POVERTYGAP","TOT","RT","A","2004",0.306,
"ISL","POVERTYGAP","TOT","RT","A","2005",0.306,
"ISL","POVERTYGAP","TOT","RT","A","2006",0.281,
"ISL","POVERTYGAP","TOT","RT","A","2007",0.247,
"ISL","POVERTYGAP","TOT","RT","A","2008",0.279,
"ISL","POVERTYGAP","TOT","RT","A","2009",0.299,
"ISL","POVERTYGAP","TOT","RT","A","2010",0.298,
"ISL","POVERTYGAP","TOT","RT","A","2011",0.334,
"ISL","POVERTYGAP","TOT","RT","A","2012",0.282,
"ISL","POVERTYGAP","TOT","RT","A","2013",0.301,
"ISL","POVERTYGAP","TOT","RT","A","2014",0.334,
"ISL","POVERTYGAP","TOT","RT","A","2015",0.271,
"ISL","POVERTYGAP","18_65","RT","A","2004",0.316,
"ISL","POVERTYGAP","18_65","RT","A","2005",0.32,
"ISL","POVERTYGAP","18_65","RT","A","2006",0.311,
"ISL","POVERTYGAP","18_65","RT","A","2007",0.286,
